Date,coach,block,kwh,percent_used,miles_travelled,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,description
12/14/2020,7504,7072,1.96,36,66,56.1,43.1,48.7,56.1,42.5,48.3,40.9,75.5,0,0,0,,0,0,,12.7,321.1,27.1,9.9,33.8,2.5,3,,Clearing in the afternoon.
12/14/2020,7505,7772,1.99,48,87,56.1,43.1,48.7,56.1,42.5,48.3,40.9,75.5,0,0,0,,0,0,,12.7,321.1,27.1,9.9,33.8,2.5,3,,Clearing in the afternoon.
12/14/2020,7504,7072,1.65,39,85,56.1,43.1,48.7,56.1,42.5,48.3,40.9,75.5,0,0,0,,0,0,,12.7,321.1,27.1,9.9,33.8,2.5,3,,Clearing in the afternoon.
12/15/2020,2603,0,1.836158662,104,178.7547812,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2601,0,1.996386362,151,223.9451988,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2607,0,1.625559678,102,198.4659588,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2612,0,1.776525543,91,149.2378261,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2605,0,1.658788475,43.5,86.74963215,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2602,0,1.925979475,118,193.1811968,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2610,0,1.754042318,93,167.4663074,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2609,0,1.996483716,121.5,201.040095,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2611,0,1.908191904,147.5,230.6320811,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/15/2020,2606,0,1.806598916,120.5,209.7642075,20.9,7.2,13.7,20.9,7.2,13.7,-2.1,36.6,0,0,0,,0,0,46.2,13,335.8,4.3,15.8,105.3,9.2,4,,Clear conditions throughout the day.
12/16/2020,2612,0,1.864869801,105,168.1461515,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2611,0,1.914827717,121,195.5353511,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2610,0,1.921650063,120.5,198.8698501,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2601,0,1.802235968,94,155.8368739,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2605,0,1.615600128,105,196.4713573,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2603,0,1.905228622,138.7845155,200.4328582,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2602,0,1.811424191,104,186.8624433,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2606,0,1.936552755,116,193.9548039,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2607,0,1.675870669,122,231.3221933,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/16/2020,2609,0,1.627231674,81,162.6049678,23,7.9,14.2,23,7.9,14.2,-2.4,34.5,0,0,0,,0,0,,10.5,282.1,1.3,15.8,107,9.3,4,,Clear conditions throughout the day.
12/17/2020,2606,0,1.838003266,99.5,167.273125,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2605,0,1.723841026,76,143.0210073,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2602,0,1.90843833,77.5,127.0698173,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2603,0,1.831196198,0.215484539,10.29714448,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2601,0,1.956763985,117,181.662236,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2611,0,1.618712946,58,126.6727312,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2612,0,1.7305866,106.5,194.3151992,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2610,0,1.682971548,111,207.8921598,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/17/2020,2607,0,1.559048509,89,179.6177667,17.7,10.1,13.2,17.7,10.1,13.2,5,58,0,0,0,,0,0,,15.2,237.2,25,15.7,76,6.6,4,,Becoming cloudy in the afternoon.
12/18/2020,2612,0,1.68302367,60.5,108.6094707,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2611,0,1.457192676,78,161.1288648,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2610,0,2.115937822,44.5,73.43986121,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2605,0,1.630906706,110,216.1222212,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2602,0,1.649840723,82,170.7822956,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2601,0,1.942344478,106,171.0995104,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2606,0,2.043750317,95.5,151.0770848,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/18/2020,2607,0,1.694411785,94,168.0257553,20.7,8.8,13.7,20.7,8.8,13.7,4.4,57.4,0,0,0,,0,0,47.9,10.8,355.2,2.6,15,104.4,9.2,4,,Clear conditions throughout the day.
12/19/2020,2602,0,1.819501783,15.5,22.96434902,22.6,7.3,14.1,22.6,7.3,14.1,-2.3,35.6,0,0,0,,0,0,,7.6,313.7,0,15.8,107.4,9.3,4,,Clear conditions throughout the day.
12/20/2020,2606,0,1.689545862,23.5,48.50423527,27.5,8.7,16.3,26.5,8.7,16.2,-4.4,26.9,0,0,0,,0,0,,8.4,325.7,0,15.7,109.3,9.4,5,,Clear conditions throughout the day.
12/21/2020,2603,0,2.083206562,76,109.6409469,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2605,0,1.742311227,116,208.0878917,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2602,0,1.953964492,121.5,200.8162674,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2601,0,1.684174286,111,214.7800595,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2611,0,1.796478685,117,192.9761443,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2612,0,1.763449175,127,225.5204605,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2606,0,1.91400474,104,169.5287024,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/21/2020,2607,0,1.805536774,134.5,232.1736151,28.7,11.2,18.1,27.1,11.2,17.9,-2.8,26.5,0,0,0,,0,0,,7.9,321.4,0,15.7,106,9.4,4,,Clear conditions throughout the day.
12/22/2020,2602,0,1.906801405,117.5,200.0768915,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2601,0,1.769274778,99.5,166.7791349,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2612,0,1.668288225,91.5,171.4953422,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2611,0,1.846169574,88,148.290235,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2607,0,1.734074937,109.5,206.9288677,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2606,0,1.844650549,139.5,228.1457538,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2605,0,1.691295105,122.5,225.6882307,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/22/2020,2603,0,1.54240825,78.5,167.9489461,21.8,9,14.7,21.8,9,14.7,3.9,51.1,0,0,0,,0,0,,10.8,247.9,9.9,15,105.1,9.1,5,,Clear conditions throughout the day.
12/23/2020,2605,0,1.759687828,105,194.1868959,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2602,0,1.888450281,126,205.1208443,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2603,0,1.753308671,134,226.4260291,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2606,0,1.679427017,104,183.5002336,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2607,0,1.676633642,96,175.0701242,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2601,0,1.941705119,130,199.2630782,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2611,0,1.712624277,88,157.4430327,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/23/2020,2612,0,1.809924438,78.5,144.5122982,21.4,8.6,15.6,21.4,8.6,15.6,-0.8,41.4,0,0,0,,0,0,55.4,19.3,38.3,24.6,11.8,73.1,6.5,3,,Partly cloudy throughout the day.
12/24/2020,2605,0,1.779592538,111,195.1549726,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2601,0,2.021104354,90.5,145.9707562,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2612,0,1.615058944,118,234.2791224,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2611,0,1.717685897,57.5,109.7124046,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2607,0,1.601203678,99.5,202.3980028,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2603,0,1.770774444,127,203.5705231,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2602,0,1.703472099,109.5,204.3130617,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/24/2020,2606,0,1.632646738,76,160.456683,17.7,12.6,16,17.7,12.6,16,-9.5,19.3,0.194,100,12.5,rain,0,0,64.8,23.2,58.7,27,15.7,23.2,2.1,1,,Partly cloudy throughout the day with afternoon rain.
12/28/2020,2612,0,1.93844833,124.5,200.804591,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2611,0,2.194944557,106,146.0191233,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2601,0,2.00494092,110,142.8221685,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2602,0,2.015662588,130.5,191.3077627,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2603,0,2.188819744,80,109.6471606,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2605,0,1.989550152,149.5,226.6265012,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2606,0,2.437753401,94,112.2507059,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/28/2020,2607,0,2.196819762,53,73.30937326,12.7,8.2,9.6,12.7,5.7,8.7,6.4,80.6,35.652,100,83.33,rain,0,0,47.9,16.7,66.4,87.6,11.2,38,3.2,3,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/29/2020,2603,0,1.938844911,157.5,231.4859692,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2605,0,1.893419738,142,202.5567933,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2601,0,2.082777539,137.5,191.9322407,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2602,0,1.846753322,136,224.2197856,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2607,0,1.825649294,131.5,210.1508441,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2606,0,2.006253267,134,196.9933091,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/29/2020,2612,0,1.841314426,90.5,157.9316394,17.6,5.2,10.9,17.6,5.2,10.7,2.6,60.1,0,0,0,,0,0,25.9,9.1,341.9,1.5,16,116.7,10,5,,Clear conditions throughout the day.
12/30/2020,2602,0,1.929132362,85.5,143.0199096,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2607,0,1.695109194,109.5,196.6329138,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2601,0,1.97931236,85.5,128.5679134,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2612,0,1.818963166,125,206.8016533,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2606,0,1.841621779,105,169.6591903,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2605,0,1.661574272,138.5,248.369174,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/30/2020,2603,0,1.803945695,96.5,161.4878139,20.5,5.6,12.4,20.5,5.3,12.3,-2.4,40.8,0,0,0,,0,0,,9.6,314.7,2.1,15.8,118.7,10.3,5,,Clear conditions throughout the day.
12/31/2020,2606,0,1.782605277,103.5,182.6147797,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2605,0,1.773265262,163,208.0443957,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2603,0,1.709512029,104,194.622778,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2602,0,1.770803555,136.5,233.9995416,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2607,0,1.913077139,121.5,194.3276267,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2612,0,1.638849615,56,109.3551161,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
12/31/2020,2601,0,1.837463604,68.5,109.7621143,18.7,6.7,12.3,18.7,6.1,12.2,0.6,45.8,0,0,0,,0,0,29.5,7,1.2,5.5,15.9,115.1,10,5,,Clear conditions throughout the day.
1/2/2021,2602,0,2.202238008,13,21.40623757,18.1,9,12.9,18.1,8.2,12.8,3.6,54.6,0,0,0,,0,0,,7.9,331.1,3.7,15.6,110.9,9.7,5,,Clear conditions throughout the day.
1/4/2021,2606,0,1.808996483,109,194.6134574,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2607,0,1.989019233,34,56.48264137,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2605,0,1.661247079,53,110.3916343,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2602,0,1.558349899,76.5,158.0488696,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2601,0,1.964474903,108,158.9809264,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2603,0,1.954654324,130,200.6003502,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/4/2021,2612,0,1.716921323,77.5,150.6079496,17.8,9,12.9,17.8,9,12.9,7.9,72.4,0,0,0,,0,0,,11.7,265,18.4,12,110.8,9.6,5,,Clear conditions throughout the day.
1/5/2021,2612,0,1.64437065,102,193.6565458,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2607,0,1.835281874,85,143.1918844,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2606,0,1.900492456,104,168.7582021,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2605,0,1.871651605,116.5,110.7605868,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2603,0,1.812484619,140.5,217.9180026,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2602,0,1.885503833,140.5,230.9715782,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/5/2021,2601,0,1.905434109,130.5,202.0773247,17.9,9.4,13,17.9,9.4,13,8,72.5,0,0,0,,0,0,,8.4,47.1,26.8,9,109.9,9.5,5,,Clearing in the afternoon.
1/6/2021,2602,0,1.803004069,130.5,211.831555,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2601,0,1.705100926,145.5,229.9838133,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2605,0,1.67774144,87,156.0263064,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2607,0,1.733671723,104,191.8543549,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2612,0,1.837855434,114.5,201.1618255,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2606,0,1.616731364,61,112.4961475,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
1/6/2021,2603,0,1.894908266,109,167.2700181,21.5,9.4,14.2,21.5,9.4,14.2,5.7,58.7,0,0,0,,0,0,,8.9,335.1,0.3,11.7,111.9,9.7,5,,Clear conditions throughout the day.
