Date,coach,block,kwh,percent_used,miles_travelled
11/1/2018,2600,0,1.854888934,113.5,205.8075624
11/2/2018,2600,0,1.886967594,116,206.2007577
11/3/2018,2600,0,1.895811515,94.5,170.6353347
11/4/2018,2600,0,1.85833943,78.5,155.7000865
11/13/2018,2600,0,1.878531685,118,208.1282808
11/14/2018,2600,0,1.907433154,111.5,185.3809866
11/15/2018,2600,0,2.028628621,105,166.0479186
11/16/2018,2600,0,1.841286742,108.5,205.3810629
11/17/2018,2600,0,1.941352392,97.5,172.8382613
11/18/2018,2600,0,1.757193859,48,97.14517219
11/19/2018,2600,0,1.830153903,113.5,209.1091322
11/20/2018,2600,0,1.942860541,117.5,206.8065912
11/21/2018,2600,0,1.891219253,45.5,76.09530719
11/22/2018,2600,0,1.727829373,75.5,152.173805
11/23/2018,2600,0,1.753445018,110,206.6466222
11/24/2018,2600,0,1.797326976,99.5,192.1214473
11/25/2018,2600,0,1.976912126,85,150.2444474
11/26/2018,2600,0,1.651570944,10.5,19.08852303
11/27/2018,2600,0,1.748535032,102.5,206.5243028
11/28/2018,2600,0,1.95506461,111,191.1967562
11/29/2018,2600,0,1.833317847,109,206.2925515
11/30/2018,2600,0,1.930964298,119,206.7143158
12/1/2018,2600,0,1.893228115,96.80952884,169.5286255
12/2/2018,2600,0,2.116136668,50.69047116,85.9698113
12/3/2018,2600,0,1.843205258,109,208.4016842
12/4/2018,2600,0,1.66051293,27.5,52.62392627
12/5/2018,2600,0,1.991829614,122,209.1259699
12/6/2018,2600,0,2.101813226,128.5,203.8470857
12/7/2018,2600,0,1.465238144,12.5,22.31610564
12/8/2018,2600,0,1.910377988,94.5,175.2053073
12/9/2018,2600,0,1.943788146,50,94.43872162
12/10/2018,2600,0,1.874225629,115,207.9895793
12/13/2018,2600,0,2.071095473,108.5,174.4654965
12/16/2018,2600,0,1.894028938,46,87.95509226
12/17/2018,2600,0,1.849468119,107.5,195.288811
12/18/2018,2600,0,1.895777845,117.5,207.3492583
12/19/2018,2600,0,1.859682902,121,210.3694024
12/20/2018,2600,0,1.926207611,120,207.9512543
12/21/2018,2600,0,1.853143953,124.5,224.1722404
12/22/2018,2600,0,1.823088062,9,18.72486546
1/14/2019,2600,0,1.910879157,107.5,201.8910817
1/15/2019,2600,0,1.966700779,115.5,199.2413051
1/16/2019,2600,0,1.996558459,122.5,208.0171297
1/17/2019,2600,0,1.982190067,83.5,141.9298052
1/20/2019,2600,0,,,151.8382645
1/21/2019,2600,0,0.962613176,56.5,207.6804111
1/22/2019,2600,0,1.817918001,87,165.903484
1/23/2019,2600,0,2.043746316,116,186.9550575
1/27/2019,2600,0,2.045241268,85.5,152.1986598
1/28/2019,2600,0,1.883016036,105,189.3349091
1/31/2019,2600,0,2.056117542,107.5,169.9916239
2/1/2019,2600,0,2.010723664,86.5,146.4219948
2/2/2019,2600,0,2.116702261,72.5,107.4640606
2/4/2019,2600,0,2.302242828,63.5,90.21377654
2/5/2019,2600,0,2.111726248,129.5,204.0371523
2/7/2019,2600,0,2.052407199,124,203.2093859
2/8/2019,2600,0,2.034854533,117.5,202.129684
2/9/2019,2600,0,2.104571623,103.5,169.4074707
2/10/2019,2600,0,2.029938578,80,133.0418503
2/11/2019,2600,0,1.715537739,27,55.73699594
2/12/2019,2600,0,1.934325661,106,182.5619631
2/13/2019,2600,0,1.948243285,108.5,188.7849956
2/14/2019,2600,0,1.96258591,112,189.0459715
2/15/2019,2600,0,2.03253093,109,188.3090784
2/16/2019,2600,0,1.940458119,64.5,109.7254003
2/21/2019,2600,0,2.111056382,60,90.21066969
2/22/2019,2600,0,2.094973997,90.5,147.0816681
2/24/2019,2600,0,1.857198962,70,133.2437316
2/25/2019,2600,0,1.59275294,71.5,148.0044043
2/26/2019,2600,0,1.656859867,76,149.0607353
2/27/2019,2600,0,1.696579784,99,195.5268731
2/28/2019,2600,0,1.873529087,108.5,189.2976269
3/1/2019,2600,0,1.822954765,54.5,102.5262467
3/5/2019,2600,0,1.542736004,31.5,73.64501789
3/6/2019,2600,0,0.944880202,6.5,22.41896843
3/29/2019,2600,0,1.774669137,64.5,116.3859312
3/31/2019,2600,0,1.687768691,57.5,115.6371789
4/1/2019,2600,0,1.673190323,44,90.8165066
4/2/2019,2600,0,1.584506735,65,133.451891
4/3/2019,2600,0,1.628785076,18.5,35.82826294
4/4/2019,2600,0,1.775529989,92,173.1761513
4/5/2019,2600,0,1.510500233,22,50.02348783
4/6/2019,2600,0,2.003407437,94.5,161.9386533
4/8/2019,7505,7774,1.883731,66,126.8
4/8/2019,2600,0,1.717315231,91,181.3095548
4/9/2019,2600,0,1.615338768,83,170.4726008
4/9/2019,7505,7774,1.883731,65,127
4/9/2019,7504,7773,1.794333,42,84
4/10/2019,7501,7772,1.634058,25,55
4/10/2019,2600,0,1.841413691,117.5,211.2822995
4/10/2019,7505,7774,1.794333,63,128
4/10/2019,7504,7772,1.883731,42,81
4/11/2019,7504,7773,1.427742,41,106.6
4/11/2019,2600,0,1.943120848,86.5,147.9581727
4/11/2019,7505,7774,2.105185,74,127
4/11/2019,7501,7772,2.192128,72,118.9
4/12/2019,7504,7772,1.883731,63,120.1
4/12/2019,7505,7774,1.947045,69,127.3
4/12/2019,7501,7773,2.023659,47,83.6
4/12/2019,2600,0,1.712941604,19.5,37.82597133
4/13/2019,2600,0,2.012150775,65.5,103.4676241
4/15/2019,7501,7773,1.947045,46,83.7
4/15/2019,7505,7772,1.719474,58,119.3
4/15/2019,7504,7774,1.947045,68,127.1
4/15/2019,2600,0,1.868389987,96,171.585441
4/16/2019,7504,7774,1.794333,63,129
4/16/2019,7505,7772,1.947045,65,119.1
4/16/2019,2600,0,1.657626615,78,154.4537345
4/17/2019,7504,7774,1.634058,58,126.8
4/17/2019,7501,7773,2.105185,49,83.6
4/17/2019,2600,0,1.723557423,83.5,158.0493723
4/17/2019,7505,7772,1.794333,59,120.1
4/18/2019,7504,7774,1.947045,70,127.1
4/18/2019,7501,7773,2.298333,53,83.2
4/18/2019,2600,0,1.717695874,69,139.8608594
4/18/2019,7505,7772,1.794333,60,119
4/19/2019,2600,0,1.695917185,100,186.2378491
4/19/2019,7501,7773,2.023659,47,83.6
4/19/2019,7504,7774,1.947045,70,128
4/19/2019,7505,7772,1.634058,53,119
4/21/2019,2600,0,1.693342257,64.5,132.3116748
4/22/2019,7504,7774,2.023659,70,126.6
4/22/2019,7505,7772,2.105185,53,92
4/22/2019,7501,7773,2.023659,51,91.1
4/22/2019,2600,0,1.722307184,67.5,134.355986
4/23/2019,2600,0,1.82072716,77,140.5572705
4/23/2019,7501,7773,2.105185,50,84.8
4/23/2019,7504,7774,1.883731,67,126.9
4/23/2019,7505,7772,2.105185,89,154.8
4/24/2019,2600,0,1.842981998,53,101.830311
4/24/2019,7505,7772,2.192128,73,119
4/24/2019,7504,7774,1.947045,69,129
4/24/2019,7501,7773,2.192128,52,84
4/25/2019,2600,0,1.751398399,86.5,156.8675275
4/26/2019,2610,0,1.635531324,26.5,55.09757513
4/26/2019,2608,0,1.535470215,18,41.97673089
4/26/2019,2607,0,1.309279983,17.5,46.42871851
4/26/2019,2606,0,1.658392102,16,29.34425455
4/26/2019,2600,0,2.205608473,21,30.10306424
4/26/2019,2601,0,1.798726069,60.5,113.9967589
4/26/2019,2602,0,2.040199276,69,115.3668824
4/26/2019,2603,0,1.585886859,60.5,129.8572586
4/26/2019,2604,0,1.989251337,18.5,34.65387139
4/28/2019,2608,0,1.739199387,25.5,54.14007198
4/28/2019,2607,0,1.707141696,63.5,133.0666408
4/29/2019,7501,7773,2.023659,47,84
4/29/2019,2603,0,1.921879917,79,137.9412978
4/29/2019,2600,0,1.682863905,86,164.8497773
4/29/2019,7504,7774,1.883731,68,129
4/29/2019,2602,0,1.872214595,56.5,99.92270142
4/29/2019,7505,7772,1.883731,62,119
4/29/2019,2605,0,1.830414869,34.5,82.51498747
4/29/2019,2607,0,1.487770341,39.5,92.07537885
4/29/2019,2606,0,1.83823013,48.5,90.93146027
4/29/2019,2610,0,1.91545686,47.5,85.60009544
4/29/2019,2604,0,1.890099446,105,188.7749508
4/29/2019,2601,0,1.770574547,71.5,144.8944415
4/30/2019,7501,7773,2.023659,48,84
4/30/2019,2607,0,1.559004242,94.5,204.1372453
4/30/2019,7504,7774,1.883731,67,128
4/30/2019,2608,0,1.866177657,16.5,35.82761253
4/30/2019,2606,0,1.630111675,43.5,91.06505508
4/30/2019,2604,0,1.789759668,73.5,142.8632819
4/30/2019,2603,0,1.688731975,24.5,53.19558777
4/30/2019,2602,0,1.693758546,44,91.16758133
4/30/2019,2601,0,1.949701201,104,173.5769357
4/30/2019,2600,0,1.548627894,45,103.4936545
4/30/2019,7505,7772,2.023659,67,119
5/1/2019,2603,0,1.892528629,105,183.058003
5/1/2019,7505,7772,1.947045,65,119
5/1/2019,7503,7773,2.105185,49,84
5/1/2019,7501,7774,1.947045,58,106
5/1/2019,2602,0,1.888135683,74.5,128.4747077
5/1/2019,2604,0,1.977313882,110,190.2545385
5/1/2019,2605,0,1.818753315,53,94.39602636
5/1/2019,2606,0,1.986189533,43,75.31950907
5/1/2019,2607,0,1.643564078,47,91.12221542
5/1/2019,2608,0,1.800102699,72,130.3108596
5/1/2019,2601,0,1.817063234,86,157.0318215
5/1/2019,2600,0,1.745415257,104,197.1894874
5/2/2019,7505,7772,1.947045,64,119
5/2/2019,7503,7774,1.947045,69,129
5/2/2019,7504,7773,2.023659,47,84
5/2/2019,2601,0,2.003379769,110.5,189.4230073
5/2/2019,2600,0,1.722818225,48.5,102.0710238
5/2/2019,2608,0,1.613904847,14,24.06570628
5/2/2019,2602,0,1.602027565,41,88.44823465
5/2/2019,2603,0,1.542152704,26.5,57.28216049
5/2/2019,2604,0,1.957169206,93,153.0918467
5/2/2019,2605,0,1.791626204,81,150.1280492
5/2/2019,2606,0,2.209436539,113.5,173.2351815
5/2/2019,2607,0,1.802592283,71,131.4137934
5/3/2019,7501,7773,2.192128,51,84
5/3/2019,7503,7774,1.947045,70,128
5/3/2019,2602,0,2.227868554,98,147.3217437
5/3/2019,7505,7772,2.105185,69,119
5/3/2019,2600,0,2.02181498,93.5,151.5089378
5/3/2019,2604,0,1.992447743,69,113.6690198
5/3/2019,2605,0,1.958151488,92,156.4312206
5/3/2019,2603,0,1.719270153,45.5,90.98116997
5/3/2019,2606,0,2.100735378,37.5,62.54411735
5/3/2019,2607,0,1.806930746,55,103.5950052
5/3/2019,2601,0,1.748712884,98.5,182.6893442
5/4/2019,2602,0,2.137636456,103.5,165.9402837
5/5/2019,2604,0,1.862664333,85.5,163.647424
5/5/2019,2607,0,1.67565532,61,132.3520639
5/6/2019,2609,0,1.869989315,117.5,45.60553865
5/6/2019,7504,7773,1.947045,46,84.3
5/6/2019,2606,0,1.732052811,33.5,65.0668844
5/6/2019,7501,7772,2.192128,64,106.2
5/6/2019,7502,7771,2.023659,87,157.2
5/6/2019,2608,0,1.766800562,44,94.77153424
5/6/2019,7503,7774,1.883731,66,126.8
5/6/2019,2605,0,,61,91.42451427
5/6/2019,2604,0,1.984824169,26,45.26689135
5/6/2019,2603,0,1.85798791,113,191.1834884
5/6/2019,2602,0,1.796481528,76,141.9677831
5/6/2019,2601,0,1.850755047,94,167.1229828
5/6/2019,2600,0,,67,105.3333821
5/6/2019,2607,0,1.563117513,23,50.52990535
5/7/2019,2600,0,1.65321624,64,133.9084256
5/7/2019,7504,7774,1.719474,60,128
5/7/2019,7503,7773,2.023659,48,84
5/7/2019,2601,0,1.486747215,62,131.1755786
5/7/2019,2603,0,1.709523364,79.5,152.7555406
5/7/2019,7502,7771,2.023659,88,158.3
5/7/2019,2602,0,1.89066578,53.5,95.15989124
5/7/2019,2608,0,1.663662886,5,15.2453422
5/7/2019,2607,0,1.723636388,72.5,149.3248181
5/7/2019,2606,0,2.001700158,110,188.2842795
5/7/2019,2605,0,1.701706801,80,161.552467
5/7/2019,2604,0,1.662843262,78.5,151.8277034
5/7/2019,7501,7772,1.883731,63,120.3
5/8/2019,2603,0,1.018093156,9,24.36942461
5/8/2019,2601,0,1.668889557,85,167.3352621
5/8/2019,2608,0,2.076894109,112.5,188.1258598
5/8/2019,2600,0,1.590502864,80,160.4616075
5/8/2019,2602,0,1.848123258,97,173.4899437
5/8/2019,2605,0,1.722204627,108,203.5088116
5/8/2019,2606,0,1.882721652,22.5,41.25023892
5/8/2019,2607,0,1.600517874,75.5,158.2166398
5/8/2019,2604,0,1.395677148,9,27.37574848
5/8/2019,7501,7773,2.192128,52,84
5/8/2019,7504,7774,1.719474,62,128
5/8/2019,7503,7771,1.883731,84,159
5/9/2019,2608,0,1.69527836,71,135.9471786
5/9/2019,2604,0,1.632925119,88.5,176.145073
5/9/2019,2605,0,1.462794138,69,162.1122116
5/9/2019,2606,0,1.960133641,110,190.2793933
5/9/2019,2607,0,1.66716494,83,172.9105524
5/9/2019,2600,0,1.766556276,59.5,109.0506442
5/9/2019,7505,7773,2.023659,48,85
5/9/2019,7503,7771,1.794333,78,159
5/9/2019,7501,7772,1.794333,60,120
5/9/2019,7504,7774,1.883731,68,129
5/9/2019,2601,0,1.830290371,29.5,58.8014559
5/9/2019,2602,0,1.627326757,40.5,87.45488845
5/10/2019,2605,0,1.537496894,38,88.55471546
5/10/2019,7503,7771,1.883731,83,158
5/10/2019,7501,7772,1.794333,60,120
5/10/2019,7504,7774,2.023659,72,128
5/10/2019,7502,7773,2.192128,51,85
5/10/2019,2601,0,1.789599822,49.5,93.44691362
5/10/2019,2606,0,1.612552008,57,118.7863916
5/10/2019,2604,0,1.578468103,84,180.4536405
5/10/2019,2602,0,1.727519332,47.5,91.00291796
5/10/2019,2600,0,1.630151538,57.5,119.1044301
5/10/2019,2607,0,1.816126718,80,148.2637894
5/11/2019,2608,0,1.742296663,13.5,27.14770739
5/11/2019,2602,0,1.996793932,53.5,96.07641374
5/12/2019,2600,0,1.976109649,38.5,72.76256661
5/12/2019,2604,0,1.895101131,80,137.9029278
5/13/2019,2604,0,1.650646103,73.5,147.9413221
5/13/2019,2600,0,1.654354365,25.5,56.56652649
5/13/2019,2601,0,1.720751459,79.5,153.3264485
5/13/2019,2602,0,2.012167156,110,189.3952195
5/13/2019,2608,0,1.548211729,64,127.6234292
5/13/2019,2605,0,1.777894531,91.5,173.785095
5/13/2019,7502,7773,2.298333,53,84
5/13/2019,7504,7774,2.105185,74,128
5/13/2019,2606,0,1.669114772,80,157.1913774
5/13/2019,7501,7772,1.794333,59,120
5/13/2019,7503,7771,2.023659,89,158
5/14/2019,7504,7774,1.719474,60,128
5/14/2019,7502,7772,1.719474,58,120
5/14/2019,7503,7771,1.794333,80,158
5/14/2019,7501,7773,2.023659,48,84
5/14/2019,2608,0,1.984012867,71.5,128.2416935
5/14/2019,2601,0,1.971865813,91.5,155.1097839
5/14/2019,2602,0,1.837444077,91.5,164.0746316
5/14/2019,2604,0,1.513868743,68.5,147.9971164
5/14/2019,2605,0,1.729895565,74.5,148.1071611
5/14/2019,2606,0,1.767518122,68.5,133.4394635
5/14/2019,2607,0,1.772976885,96,188.4649895
5/14/2019,2600,0,1.792794279,98.5,186.0417472
5/15/2019,2604,0,1.659124144,47,98.33820488
5/15/2019,2608,0,1.970996358,91,148.1224648
5/15/2019,2607,0,1.514622736,41.5,90.6611638
5/15/2019,2606,0,1.923036525,100,172.9773125
5/15/2019,2605,0,1.510437413,51,112.1603765
5/15/2019,2602,0,1.725340338,67,128.472966
5/15/2019,2600,0,1.813812186,84.5,158.1761453
5/15/2019,7502,7772,1.794333,60,119
5/15/2019,7504,7774,1.794333,63,128
5/15/2019,7501,7773,1.794333,43,85
5/15/2019,7503,7771,1.883731,82,158
5/15/2019,2601,0,1.963599252,54,96.82827289
5/16/2019,2606,0,1.581157033,79.5,158.7710066
5/16/2019,2604,0,1.630490897,39,81.60157182
5/16/2019,2605,0,1.777972879,92.5,179.3795891
5/16/2019,2602,0,1.872270709,27.5,89.11905662
5/16/2019,2603,0,2.008841409,113.5,188.9112531
5/16/2019,7503,7771,1.883731,82,158
5/16/2019,2601,0,1.832492227,90,173.1135669
5/16/2019,2608,0,1.659282467,58,118.3539875
5/16/2019,7504,7774,1.634058,35,79
5/16/2019,7501,7773,1.794333,41,84
5/16/2019,2607,0,1.876525125,82.5,151.2262139
5/16/2019,2600,0,1.786499743,83,159.182872
5/17/2019,2601,0,1.969435947,84.5,147.0199782
5/17/2019,2605,0,1.746714136,66.5,127.3851548
5/17/2019,2606,0,1.697059646,64.5,131.4683705
5/17/2019,2607,0,1.651880174,50,99.69279408
5/17/2019,2608,0,1.841530346,81,180.0843825
5/17/2019,2602,0,1.5864065,96,195.4833771
5/17/2019,7502,7772,1.947045,64,119
5/17/2019,7503,7771,2.023659,88,158
5/17/2019,2600,0,2.023929837,111,189.5617096
5/17/2019,2603,0,2.225601077,79.5,123.2283516
5/17/2019,7501,7773,1.883731,45,85
5/17/2019,7504,7774,1.719474,37,79
5/18/2019,2601,0,1.95958861,92.5,163.6443172
5/18/2019,2603,0,1.965598076,57.5,100.1184333
5/18/2019,2608,0,1.58456124,69,142.4369184
5/19/2019,2601,0,1.790347067,48.5,86.79002128
5/19/2019,2605,0,1.787035244,81,163.022946
5/19/2019,2602,0,1.94185136,88,163.5324704
5/20/2019,2601,0,1.650686194,96,193.7093623
5/20/2019,2608,0,1.827157732,110,190.2614448
5/20/2019,2602,0,2.131269493,99,157.1168128
5/20/2019,2603,0,1.756608888,58.5,110.4735843
5/20/2019,7503,7771,1.947045,86,159
5/20/2019,,7773,1.883731,46,87
5/20/2019,7505,7774,2.023659,73,129
5/20/2019,2607,0,1.584654496,71,153.273632
5/20/2019,2600,0,1.663826516,80.5,156.1785423
5/20/2019,2606,0,1.810173347,55.5,105.9344677
5/20/2019,2605,0,1.781758081,71.5,134.874831
5/20/2019,7502,7772,2.105185,69,119
5/21/2019,2606,0,1.970067671,75,129.956678
5/21/2019,2605,0,1.564676432,45,102.9021763
5/21/2019,2603,0,1.543666788,63,129.8168695
5/21/2019,2600,0,1.801889825,25,40.42019606
5/21/2019,2608,0,1.672639367,62,114.8753065
5/21/2019,2607,0,1.58297171,60,125.0509524
5/21/2019,7501,7774,1.794333,65,128
5/21/2019,7504,7773,1.794333,42,85
5/21/2019,2602,0,1.675808689,79,152.6833294
5/21/2019,7502,7772,1.794333,58,119
5/21/2019,7503,7771,1.794333,80,158
5/21/2019,2601,0,1.928596472,111.5,188.7081405
5/21/2019,2609,0,1.824218037,33.5,63.22141195
5/22/2019,2600,0,1.828270337,48.5,89.28482661
5/22/2019,7501,7773,1.947045,46,85
5/22/2019,2602,0,2.053262052,109,174.1330629
5/22/2019,2601,0,1.659118274,51,99.05196547
5/22/2019,7502,7774,1.794333,62,126
5/22/2019,7505,7771,1.883731,84,159
5/22/2019,2605,0,1.540539193,58.5,124.2048586
5/22/2019,2604,0,1.729123491,52,101.4792363
5/22/2019,2603,0,1.626335841,104,212.9703693
5/22/2019,2606,0,1.738159893,47.5,91.11787163
5/22/2019,2607,0,1.731409411,23.5,44.94688519
5/22/2019,2608,0,1.599536073,41.5,88.63238686
5/22/2019,7503,7772,2.105185,69,119
5/23/2019,2601,0,1.839636521,88.5,170.5694991
5/23/2019,2609,0,1.685492988,25.5,38.18015291
5/23/2019,2608,0,1.823345032,35.5,67.59275829
5/23/2019,2607,0,1.598319737,46.5,96.35292392
5/23/2019,2606,0,1.495377469,62,138.5347073
5/23/2019,2605,0,1.754829613,80.5,152.5662978
5/23/2019,7504,7772,1.947045,66,120
5/23/2019,2603,0,1.595779214,79.5,166.6718949
5/23/2019,2602,0,1.929973598,37,67.94693987
5/23/2019,2600,0,1.600396575,72,145.2361956
5/23/2019,7503,7771,1.794333,80,159
5/23/2019,7502,7773,1.947045,46,84
5/23/2019,7505,7774,1.947045,69,127
5/23/2019,2604,0,1.922652151,77,134.8027472
5/24/2019,7503,7771,1.883731,83,157
5/24/2019,2609,0,1.959760273,109,170.1314324
5/24/2019,2608,0,1.669621922,93,182.7150578
5/24/2019,2607,0,1.593854975,68,146.1247564
5/24/2019,2606,0,1.785325635,11,20.85632407
5/24/2019,2605,0,1.68581914,48,97.55527718
5/24/2019,2604,0,1.825254127,73,132.2097747
5/24/2019,2601,0,1.936512926,72.5,125.9705818
5/24/2019,2602,0,2.30710306,112.5,168.2331434
5/24/2019,2600,0,1.957931454,59,96.22864969
5/24/2019,7501,7773,1.719474,40,85
5/24/2019,7505,7774,2.023659,72,128
5/24/2019,7504,7772,1.947045,65,119
5/24/2019,2603,0,1.880206513,83,150.5924153
5/25/2019,2601,0,1.720068267,25.5,49.98931242
5/25/2019,2606,0,2.098523816,59,94.96415931
5/25/2019,2602,0,2.05756828,98.5,165.632705
5/25/2019,2609,0,1.822979469,60.5,105.3503788
5/25/2019,2608,0,1.610459145,16.5,21.62596562
5/25/2019,2607,0,1.449339334,25,55.1125179
5/25/2019,2605,0,1.592592159,26,56.97663147
5/26/2019,2601,0,2.001205315,58,105.3845542
5/26/2019,2604,0,1.844221199,82,162.9421677
5/26/2019,2607,0,1.839783348,69,133.8091794
5/27/2019,2607,0,1.655088341,58.5,133.0728545
5/27/2019,2606,0,2.005147725,72,125.6070797
5/27/2019,2608,0,1.824237988,6,42.03886801
5/28/2019,7504,7774,1.794333,62,127
5/28/2019,7502,7771,1.883731,82,157
5/28/2019,2602,0,1.860292781,72,129.4968633
5/28/2019,2601,0,1.947627602,57.5,100.6341714
5/28/2019,2609,0,1.856850338,82,140.3025084
5/28/2019,2608,0,1.802759761,58.5,104.353078
5/28/2019,7503,7772,1.634058,54,119
5/28/2019,2606,0,1.783261303,59.5,120.4434603
5/28/2019,2605,0,2.039586183,114.5,189.7667621
5/28/2019,2604,0,1.460844993,20,49.7997942
5/28/2019,2603,0,1.830541991,84,150.5105993
5/28/2019,2600,0,1.691445619,70,135.9932991
5/28/2019,2607,0,1.648643765,69,142.9588702
5/29/2019,7503,7771,1.794333,79,159
5/29/2019,7502,7772,1.883731,61,119
5/29/2019,7504,7774,1.794333,64,129
5/29/2019,7505,7773,2.023659,48,84
5/29/2019,2601,0,1.82966806,36,67.40634693
5/29/2019,2603,0,0.810744315,6.5,20.66473669
5/29/2019,2600,0,1.774129547,80,145.5903772
5/29/2019,2608,0,1.711481869,37.5,72.87130657
5/29/2019,2607,0,1.727543646,79.5,156.9055466
5/29/2019,2606,0,2.295593594,127.5,181.5429391
5/29/2019,2605,0,1.702568179,80.5,157.3560407
5/29/2019,2602,0,1.832117982,23,37.57431599
5/29/2019,2609,0,1.617666024,39.5,90.25964929
5/30/2019,2602,0,1.834165454,68,123.2365486
5/30/2019,7502,7772,1.947045,64,119
5/30/2019,7505,7774,1.719474,62,129
5/30/2019,7503,7773,1.947045,46,84
5/30/2019,7504,7771,1.719474,75,158
5/30/2019,2607,0,1.775646757,81.5,150.4743548
5/30/2019,2608,0,1.863396439,39.5,73.77850851
5/30/2019,2601,0,1.899629275,91.5,171.7066084
5/30/2019,2609,0,2.076977902,88.5,134.0770991
5/30/2019,2603,0,2.034632009,115,190.3166756
5/30/2019,2605,0,1.777921865,66,123.702577
5/30/2019,2606,0,1.987917202,60.5,101.6718613
5/31/2019,7502,7772,2.105185,69,119
5/31/2019,7504,7771,1.794333,78,158
5/31/2019,2600,0,1.804974544,73,135.4620268
5/31/2019,2601,0,2.142404828,90,141.6017491
5/31/2019,2602,0,1.927573104,87,155.2464855
5/31/2019,2603,0,1.864847851,83,152.3260409
5/31/2019,2605,0,1.671785736,75.5,152.907023
5/31/2019,7505,7774,1.947045,71,129
5/31/2019,2606,0,1.819940144,68,124.1330318
5/31/2019,2607,0,1.733523403,38,71.40797741
5/31/2019,2608,0,2.045116143,89,145.3977521
5/31/2019,7503,7773,2.105185,50,85
5/31/2019,2604,0,1.840608593,90,172.4895361
6/1/2019,2608,0,2.258133864,75,109.5042452
6/1/2019,2607,0,1.294012165,25.5,71.29302374
6/1/2019,2604,0,1.905565958,90.5,164.4501342
6/2/2019,2604,0,1.781124222,69.5,132.9443321
6/3/2019,2601,0,1.752539483,77,153.3233417
6/3/2019,7504,7773,2.023659,48,85
6/3/2019,7503,7772,1.883731,63,119
6/3/2019,7502,7771,1.883731,83,159
6/3/2019,2606,0,2.049023772,113.5,188.3882731
6/3/2019,2607,0,1.662322564,63,75.2689936
6/3/2019,2604,0,1.744855631,49.5,101.5581329
6/3/2019,2603,0,1.900243681,67.5,115.9012616
6/3/2019,2602,0,1.586699009,34,72.95829854
6/3/2019,2608,0,1.875317032,86.5,156.594861
6/3/2019,2600,0,1.79580005,83,153.1245029
6/3/2019,2605,0,1.617227086,97,160.5716366
6/4/2019,2603,0,1.739743157,82,148.273208
6/4/2019,2600,0,2.05798113,53,88.37451782
6/4/2019,2601,0,1.880407849,104,186.8867066
6/4/2019,2602,0,1.889048985,99,175.4286218
6/4/2019,2608,0,1.537995212,48.5,102.4081862
6/4/2019,2604,0,2.000323131,70,115.1202156
6/4/2019,2609,0,1.895251586,50.5,83.80611735
6/4/2019,2607,0,1.752479126,92,179.2788222
6/4/2019,7504,7774,1.947045,71,129
6/4/2019,7502,7772,1.947045,60,112
6/4/2019,7503,7771,2.023659,90,158
6/4/2019,2606,0,1.864604444,78.5,144.4510086
6/5/2019,7502,7771,2.298333,93,149
6/5/2019,7503,7772,2.192128,71,119
6/5/2019,7504,7774,1.883731,67,129
6/5/2019,2603,0,1.819671002,112.5,207.3002431
6/5/2019,2609,0,1.970542082,70,115.5825777
6/5/2019,2608,0,1.499097152,43.5,100.9790325
6/5/2019,2606,0,1.805495794,100,189.4379093
6/5/2019,2605,0,1.775869272,65.5,126.8156466
6/5/2019,2604,0,1.775966537,38.5,62.4633391
6/5/2019,2602,0,1.728091699,43.5,88.72559254
6/5/2019,2600,0,1.820280524,115.5,201.9205993
6/5/2019,2607,0,2.230745821,78.5,122.3355603
6/6/2019,2601,0,1.73569233,47.5,93.0814046
6/6/2019,7502,7772,2.192128,71,119
6/6/2019,2602,0,2.022452733,104,175.6026058
6/6/2019,7504,7773,2.023659,47,85
6/6/2019,2600,0,1.665456314,76,145.6961936
6/6/2019,2603,0,1.773176916,54.5,98.44694484
6/6/2019,7503,7771,1.794333,79,158
6/6/2019,2605,0,2.027650485,111,190.0315281
6/6/2019,2606,0,1.984680511,62.5,106.0813203
6/6/2019,2607,0,1.625679196,68,139.0339049
6/6/2019,2608,0,1.951624211,80,156.3929154
6/6/2019,2609,0,1.744793501,49.5,89.79435099
6/6/2019,2604,0,2.009196326,46.5,74.76001059
6/7/2019,2605,0,1.662530942,72,146.7205896
6/7/2019,2609,0,1.935923198,60.5,103.4986926
6/7/2019,2602,0,1.967408231,91,155.9890241
6/7/2019,2606,0,1.84637535,82.5,147.5444572
6/7/2019,2604,0,1.690239883,69.5,135.0055833
6/7/2019,2607,0,1.403402378,57,136.9450032
6/7/2019,7503,7771,1.883731,81,158
6/7/2019,7502,7772,1.719474,56,120
6/7/2019,7504,7773,2.023659,48,85
6/7/2019,2600,0,1.693308395,56.5,111.5951593
6/7/2019,2601,0,1.773454286,94.5,173.5893631
6/8/2019,2606,0,1.350277942,5.5,11.41161435
6/8/2019,2608,0,1.777375439,20,37.54946115
6/8/2019,2601,0,2.276550973,113,174.3101537
6/8/2019,2600,0,2.005600407,13,22.10838702
6/8/2019,2602,0,2.213759223,109.5,163.9115068
6/9/2019,2604,0,2.091101076,82,135.089204
6/10/2019,7504,7774,2.4085,85,129
6/10/2019,7502,7772,2.4085,80,119
6/10/2019,2602,0,1.941593219,122,206.9290344
6/10/2019,2609,0,2.139292935,99,152.972267
6/10/2019,2608,0,2.046619736,55,90.89107114
6/10/2019,7503,7771,2.023659,91,159
